ID,post_parent,sku,post_title,post_excerpt,post_content,post_status,regular_price,sale_price,stock_status,stock,manage_stock,weight,length,width,height,images,tax:product_type,tax:product_cat,tax:product_tag,visibility,featured,downloadable,virtual,backorders,low_stock_amount,menu_order,tax_status,tax_class,shipping_class,attribute:Baleni_obsahuje,attribute:Barva,attribute:Délka rukávu,attribute:Gard,attribute:Hmotnost,attribute:Kapacita,attribute:Kolekce,attribute:Materiál,attribute:Objem,attribute:Pocet_raket,attribute:Pohlaví,attribute:Povrch,attribute:Rozmery,attribute:Sport,attribute:Technologie,attribute:Typ_mice,attribute:Typ_spojeni_zaplaty,attribute:Velikost,attribute:Velikost_hlavy,attribute:Velikost_mice,attribute:Vyvazeni_rakety,attribute:Vzor_vypletu,attribute:Zapínání,attribute:pa_velikost,attribute_data:Baleni_obsahuje,attribute_data:Barva,attribute_data:Délka rukávu,attribute_data:Gard,attribute_data:Hmotnost,attribute_data:Kapacita,attribute_data:Kolekce,attribute_data:Materiál,attribute_data:Objem,attribute_data:Pocet_raket,attribute_data:Pohlaví,attribute_data:Povrch,attribute_data:Rozmery,attribute_data:Sport,attribute_data:Technologie,attribute_data:Typ_mice,attribute_data:Typ_spojeni_zaplaty,attribute_data:Velikost,attribute_data:Velikost_hlavy,attribute_data:Velikost_mice,attribute_data:Vyvazeni_rakety,attribute_data:Vzor_vypletu,attribute_data:Zapínání,attribute_data:pa_velikost,attribute_default:pa_velikost,meta:attribute_baleni_obsahuje,meta:attribute_barva,meta:attribute_délka rukávu,meta:attribute_gard,meta:attribute_hmotnost,meta:attribute_kapacita,meta:attribute_kolekce,meta:attribute_materiál,meta:attribute_objem,meta:attribute_pa_velikost,meta:attribute_pocet_raket,meta:attribute_pohlaví,meta:attribute_povrch,meta:attribute_rozmery,meta:attribute_sport,meta:attribute_technologie,meta:attribute_typ_mice,meta:attribute_typ_spojeni_zaplaty,meta:attribute_velikost,meta:attribute_velikost_hlavy,meta:attribute_velikost_mice,meta:attribute_vyvazeni_rakety,meta:attribute_vzor_vypletu,meta:attribute_zapínání,parent_sku
2294,2293,IF2683_1,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 41 1/3,Velikost: 41 2/3,,publish,2297.79,1804.61,instock,30,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41 2/3,,,,,,,,,,,,,,,IF2683
2295,2293,IF2683_2,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 42,Velikost: 42,,publish,2297.79,1804.61,instock,44,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,IF2683
2296,2293,IF2683_3,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 42 2/3,Velikost: 42 2/3,,publish,2297.79,1804.61,instock,46,yes,0.8,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 2/3,,,,,,,,,,,,,,,IF2683
2297,2293,IF2683_4,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 43 1/3,Velikost: 43 1/3,,publish,2297.79,1804.61,instock,28,yes,0.8,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43 1/3,,,,,,,,,,,,,,,IF2683
2298,2293,IF2683_5,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 44,Velikost: 44,,publish,2297.79,1804.61,instock,56,yes,0.8,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,IF2683
2299,2293,IF2683_6,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 44 2/3,Velikost: 44 2/3,,publish,1843.334,1804.61,instock,47,yes,0.8,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44 2/3,,,,,,,,,,,,,,,IF2683
2300,2293,IF2683_7,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 45 1/3,Velikost: 45 1/3,,publish,1843.334,1804.61,instock,38,yes,0.8,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45 1/3,,,,,,,,,,,,,,,IF2683
2301,2293,IF2683_8,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 46,Velikost: 46,,publish,1843.334,1804.61,instock,26,yes,0.8,,,,,,,,visible,no,no,no,no,,8,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,IF2683
2302,2293,IF2683_9,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 46 2/3,Velikost: 46 2/3,,publish,2297.79,1804.61,instock,13,yes,0.8,,,,,,,,visible,no,no,no,no,,9,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 2/3,,,,,,,,,,,,,,,IF2683
2303,2293,IF2683_10,Pánské basketbalové boty Adidas OwnTheGame 2.0 černé 47 2/3,Velikost: 47 2/3,,publish,1843.334,1804.61,instock,4,yes,0.8,,,,,,,,visible,no,no,no,no,,10,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47 2/3,,,,,,,,,,,,,,,IF2683
2304,,GZ0188,Pánská běžecká obuv Reebok Zig Kinetica bílá,"Pánská běžecká obuv Reebok Zig Kinetica je dokonalou volbou pro váš běžecký trénink. Tyto boty na běh kombinují inovativní technologie a stylový design, aby vám poskytla maximální pohodlí a výkon během každého kroku.

Běžecká obuv má bílé provedení s ikonickým logem Reebok, které dodává obuvi moderní vzhled. Je vyrobena z kvalitních materiálů, které zajišťují prodyšnost a odvod potu, aby vaše nohy zůstaly suché a svěží i při náročném tréninku.

Díky technologii Zig Energy Shell se každý váš krok stává energií, která je přeměňována na odraz a poskytuje vám výrazný zpětný ráz. Tato technologie vám pomáhá udržet dynamický a efektivní běžecký styl.",,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,Variable,Muži > Pánské boty,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,40|40.5|41|42|42.5|43|44|44.5|45|45.5,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,40,,,,,,,,,,,,,,,,,,,,,,,,,
2305,2304,GZ0188_1,Pánská běžecká obuv Reebok Zig Kinetica bílá 40,Velikost: 40,,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,GZ0188
2306,2304,GZ0188_2,Pánská běžecká obuv Reebok Zig Kinetica bílá 40.5,Velikost: 40.5,,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,,,,,,,,,,,,GZ0188
2307,2304,GZ0188_3,Pánská běžecká obuv Reebok Zig Kinetica bílá 41,Velikost: 41,,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,GZ0188
2308,2304,GZ0188_4,Pánská běžecká obuv Reebok Zig Kinetica bílá 42,Velikost: 42,,publish,1612.6177,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,GZ0188
2309,2304,GZ0188_5,Pánská běžecká obuv Reebok Zig Kinetica bílá 42.5,Velikost: 42.5,,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,,,,,,,,,,,,,,,GZ0188
2310,2304,GZ0188_6,Pánská běžecká obuv Reebok Zig Kinetica bílá 43,Velikost: 43,,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,GZ0188
2311,2304,GZ0188_7,Pánská běžecká obuv Reebok Zig Kinetica bílá 44,Velikost: 44,,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,GZ0188
2312,2304,GZ0188_8,Pánská běžecká obuv Reebok Zig Kinetica bílá 44.5,Velikost: 44.5,,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,8,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,,,,,,,,GZ0188
2313,2304,GZ0188_9,Pánská běžecká obuv Reebok Zig Kinetica bílá 45,Velikost: 45,,publish,1837.99,1580.53,instock,1,yes,0.8,,,,,,,,visible,no,no,no,no,,9,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,GZ0188
2314,2304,GZ0188_10,Pánská běžecká obuv Reebok Zig Kinetica bílá 45.5,Velikost: 45.5,,publish,1837.99,1580.53,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,10,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.5,,,,,,,,,,,,,,,GZ0188
2315,,AQ0030,Dětské basketbalové boty Adidas Harden B/E žluté,"Dětské basketbalové boty Adidas Harden B/E ve žluté barvě jsou ideální volbou pro mladé hráče, kteří se chtějí vyjádřit na hřišti. Tyto boty na basket kombinují vynikající výkon, pohodlí a moderní design.

Horní část boty je vyrobena z kvalitního materiálu, který poskytuje odolnost a ochranu při intenzivním hraní. Díky střihu podporujícímu kotník zajišťují tyto boty stabilizaci a ochranu kloubů při rychlých pohybech a skocích.

Dětské basketbalové boty Adidas Harden B/E ve žlutém provedení mají vynikající vlastnosti pro dosažení maximálního výkonu. Patří sem technologie Bounce v podrážce, která poskytuje skvělou odrazovou energii a odlehčuje nohy při každém kroku. Vzor na podrážce zajišťuje skvělou trakci a přilnavost na různých površích.",,publish,2539.79,,outofstock,0,yes,0.3,,,,,Variable,Sporty > Basketbal > Basketbalové boty|Děti > Dětské boty,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,36 2/3|37 1/3|38|48,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,36 2/3,,,,,,,,,,,,,,,,,,,,,,,,,
2316,2315,AQ0030_1,Dětské basketbalové boty Adidas Harden B/E žluté 36 2/3,Velikost: 36 2/3,,publish,2539.79,2539.79,outofstock,0,yes,0.3,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 2/3,,,,,,,,,,,,,,,AQ0030
2317,2315,AQ0030_2,Dětské basketbalové boty Adidas Harden B/E žluté 37 1/3,Velikost: 37 1/3,,publish,2539.79,2539.79,instock,1,yes,0.3,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 1/3,,,,,,,,,,,,,,,AQ0030
2318,2315,AQ0030_3,Dětské basketbalové boty Adidas Harden B/E žluté 38,Velikost: 38,,publish,2539.79,2539.79,outofstock,0,yes,0.3,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,AQ0030
2319,2315,AQ0030_4,Dětské basketbalové boty Adidas Harden B/E žluté 48,Velikost: 48,,publish,2539.79,2539.79,outofstock,0,yes,0.3,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,AQ0030
2320,,GZ3381,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé2,"Dětské basketbalové boty Adidas OwnTheGame 2.0 v v černé variantě číslo2 jsou perfektní volbou pro mladé hráče, kteří si chtějí získat kontrolu nad hrou. Tyto boty na basket nabízejí kombinaci stylu, pohodlí a výkonu.

Vrch boty je vyroben z kvalitního materiálu, který zajišťuje odolnost a ochranu během náročných hříšťových her. Basketbalové boty jsou navrženy s důrazem na podporu a stabilitu, přičemž poskytují pohodlí a ochranu kotníku při pohybu a skocích.

Dětské basketbalové boty Adidas OwnTheGame 2.0 v černé variantě číslo2 disponují technologiemi pro maximální výkon. Patří sem polstrování Cloudfoam v mezipodešvi, které poskytuje pohodlí a tlumení nárazů, a zároveň podporuje odrazovou energii. Vzor na podrážce zajistí vynikající trakci a přilnavost na hřišti.",,publish,1595.99,1455.84,outofstock,0,yes,0.8,,,,,Variable,Sporty > Basketbal > Basketbalové boty|Děti > Dětské boty,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,36|36 2/3|37 1/3|38|38 2/3|39 1/3|40,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,36,,,,,,,,,,,,,,,,,,,,,,,,,
2321,2320,GZ3381_1,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé2 36,Velikost: 36,,publish,1595.99,1455.84,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,GZ3381
2322,2320,GZ3381_2,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé2 36 2/3,Velikost: 36 2/3,,publish,1595.99,1455.84,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 2/3,,,,,,,,,,,,,,,GZ3381
2323,2320,GZ3381_3,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé2 37 1/3,Velikost: 37 1/3,,publish,1595.99,1455.84,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 1/3,,,,,,,,,,,,,,,GZ3381
2324,2320,GZ3381_4,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé2 38,Velikost: 38,,publish,1595.99,1455.84,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,GZ3381
2325,2320,GZ3381_5,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé2 38 2/3,Velikost: 38 2/3,,publish,1595.99,1455.84,instock,1,yes,0.8,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 2/3,,,,,,,,,,,,,,,GZ3381
2326,2320,GZ3381_6,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé2 39 1/3,Velikost: 39 1/3,,publish,1595.99,1455.84,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 1/3,,,,,,,,,,,,,,,GZ3381
2327,2320,GZ3381_7,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé2 40,Velikost: 40,,publish,1595.99,1455.84,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,GZ3381
2328,,GZ3379,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3,"Dětské basketbalové boty Adidas OwnTheGame 2.0 v v černé variantě číslo3 jsou perfektní volbou pro mladé hráče, kteří si chtějí získat kontrolu nad hrou. Tyto boty na basket nabízejí kombinaci stylu, pohodlí a výkonu.

Vrch boty je vyroben z kvalitního materiálu, který zajišťuje odolnost a ochranu během náročných hříšťových her. Basketbalové boty jsou navrženy s důrazem na podporu a stabilitu, přičemž poskytují pohodlí a ochranu kotníku při pohybu a skocích.",,publish,1571.79,,instock,166,yes,0.8,,,,,Variable,Sporty > Basketbal > Basketbalové boty|Děti > Dětské boty,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,34|35|36|36 2/3|37 1/3|38|38 2/3|39 1/3|40,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,34,,,,,,,,,,,,,,,,,,,,,,,,,
2329,2328,GZ3379_1,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 34,Velikost: 34,,publish,1571.79,1571.79,instock,166,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,GZ3379
2330,2328,GZ3379_2,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 35,Velikost: 35,,publish,1571.79,1571.79,instock,166,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,GZ3379
2331,2328,GZ3379_3,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 36,Velikost: 36,,publish,1571.79,1571.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,GZ3379
2332,2328,GZ3379_4,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 36 2/3,Velikost: 36 2/3,,publish,1571.79,1571.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 2/3,,,,,,,,,,,,,,,GZ3379
2333,2328,GZ3379_5,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 37 1/3,Velikost: 37 1/3,,publish,1571.79,1571.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 1/3,,,,,,,,,,,,,,,GZ3379
2334,2328,GZ3379_6,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 38,Velikost: 38,,publish,1571.79,1571.79,instock,1,yes,0.8,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,GZ3379
2335,2328,GZ3379_7,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 38 2/3,Velikost: 38 2/3,,publish,1571.79,1571.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 2/3,,,,,,,,,,,,,,,GZ3379
2336,2328,GZ3379_8,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 39 1/3,Velikost: 39 1/3,,publish,1571.79,1571.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,8,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 1/3,,,,,,,,,,,,,,,GZ3379
2337,2328,GZ3379_9,Dětské basketbalové boty Adidas OwnTheGame 2.0 černé3 40,Velikost: 40,,publish,1571.79,1571.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,9,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,GZ3379
2338,,GX4790,Dětské basketbalové boty Adidas Cross Em Up 5 K Wide černé,"Dětské basketbalové boty Adidas Cross Em Up 5 K Wide v černé barvě jsou ideální volbou pro mladé hráče, kteří chtějí dosáhnout svého nejlepšího výkonu na hřišti. Tyto boty na basket jsou navrženy s ohledem na šířku nohy, aby poskytovaly optimální pohodlí a stabilitu.

Vrch boty je vyroben z kvalitního materiálu, který je odolný a zároveň poskytuje potřebnou podporu během intenzivních pohybů. Široký střih boty zajišťuje příjemné prostředí pro nohu a pohodlné přilnutí.

Dětské basketbalové boty Adidas Cross Em Up 5 K Wide v černé barvě jsou vybaveny technologiemi, které přispívají k výkonu na hřišti. Patří sem lehké a odpružené mezipodešev Bounce, které poskytuje energický odraz a tlumení nárazů. Gumová podrážka s výbornou trakcí umožňuje plynulé a stabilní pohyby na různých površích.",,publish,1934.79,1439.67,outofstock,0,yes,0.8,,,,,Variable,Sporty > Basketbal > Basketbalové boty|Děti > Dětské boty,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,36|36 2/3|37 1/3|38|38 2/3|39 1/3|40,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,36,,,,,,,,,,,,,,,,,,,,,,,,,
2339,2338,GX4790_1,Dětské basketbalové boty Adidas Cross Em Up 5 K Wide černé 36,Velikost: 36,,publish,1934.79,1439.67,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,GX4790
2340,2338,GX4790_2,Dětské basketbalové boty Adidas Cross Em Up 5 K Wide černé 36 2/3,Velikost: 36 2/3,,publish,1934.79,1439.67,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 2/3,,,,,,,,,,,,,,,GX4790
2341,2338,GX4790_3,Dětské basketbalové boty Adidas Cross Em Up 5 K Wide černé 37 1/3,Velikost: 37 1/3,,publish,1934.79,1439.67,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,3,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 1/3,,,,,,,,,,,,,,,GX4790
2342,2338,GX4790_4,Dětské basketbalové boty Adidas Cross Em Up 5 K Wide černé 38,Velikost: 38,,publish,1934.79,1439.67,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,4,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,GX4790
2343,2338,GX4790_5,Dětské basketbalové boty Adidas Cross Em Up 5 K Wide černé 38 2/3,Velikost: 38 2/3,,publish,1934.79,1439.67,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,5,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 2/3,,,,,,,,,,,,,,,GX4790
2344,2338,GX4790_6,Dětské basketbalové boty Adidas Cross Em Up 5 K Wide černé 39 1/3,Velikost: 39 1/3,,publish,1934.79,1444.67,instock,1,yes,0.8,,,,,,,,visible,no,no,no,no,,6,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 1/3,,,,,,,,,,,,,,,GX4790
2345,2338,GX4790_7,Dětské basketbalové boty Adidas Cross Em Up 5 K Wide černé 40,Velikost: 40,,publish,1934.79,1439.67,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,7,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,GX4790
2346,,GW8998,Dětské basketbalové boty Adidas Dame 8 modré,"Dětské basketbalové boty Adidas Dame 8 v modré barvě jsou určeny pro mladé hráče, kteří se chtějí vyjádřit na hřišti. Tyto boty na basket přinášejí výjimečný výkon, pohodlí a styl.

Vrch boty je vyroben z kvalitního materiálu, který poskytuje pevnost a ochranu při intenzivním hraní. Boty jsou navrženy tak, aby poskytovaly pohodlí a stabilitu nohy při pohybu a skocích.

Dětské basketbalové boty Adidas Dame 8 v modrém provedení jsou vybaveny technologiemi, které zvyšují výkon na hřišti. Patří sem polstrování Lightstrike v mezipodešvi, které poskytuje vynikající odpružení a odlehčuje nohy při každém kroku. Gumová podrážka s výbornou trakcí umožňuje rychlé změny směru a lepší přilnavost na různých površích.",,publish,2539.79,,outofstock,0,yes,0.8,,,,,Variable,Sporty > Basketbal > Basketbalové boty|Děti > Dětské boty,,visible,no,no,no,no,,0,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,37 1/3|38|38 2/3|39 1/3|40,,,,,,,,,,,,,,,,,,,,,,,,0|1|1,37 1/3,,,,,,,,,,,,,,,,,,,,,,,,,
2347,2346,GW8998_1,Dětské basketbalové boty Adidas Dame 8 modré 37 1/3,Velikost: 37 1/3,,publish,2539.79,2539.79,instock,2,yes,0.8,,,,,,,,visible,no,no,no,no,,1,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 1/3,,,,,,,,,,,,,,,GW8998
2348,2346,GW8998_2,Dětské basketbalové boty Adidas Dame 8 modré 38,Velikost: 38,,publish,2539.79,2539.79,outofstock,0,yes,0.8,,,,,,,,visible,no,no,no,no,,2,taxable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,GW8998
